Address,AddrCoor,Latitude,Longitude,injury,Date
Seminole Hwy / Beltline Frontage,"Seminole Hwy & W Beltline Hwy, Madison, Wisconsin, 53711",43.034427,-89.443629,yes,2017-11-28T16:00:00.000Z
2300 block Fish Hatchery Rd.,"2300 Fish Hatchery Rd, Madison, Wisconsin, 53713",43.039789972969245,-89.40411323659899,no,2017-11-28T18:59:00.000Z
100 S Marquette St,"100 S Marquette St, Madison, Wisconsin, 53704",43.09677746882398,-89.3415875317086,no,2017-11-30T14:51:00.000Z
4301 East Towne Blvd.,"4301 East Towne Blvd, Madison, Wisconsin, 53704",43.12547621842005,-89.30860531845482,no,2017-11-30T20:30:00.000Z
5200 block Brandenburg Way,"5200 Brandenburg Way, Madison, Wisconsin, 53718",43.02902245503019,-89.29138223422844,no,2017-12-03T21:45:00.000Z
214 N. Carroll St.,"214 N Carroll St, Madison, Wisconsin, 53703",43.075684699117225,-89.3877695809335,no,2017-12-03T01:51:00.000Z
1754 Thierer Rd.,"1754 Thierer Rd, Madison, Wisconsin, 53704",43.122772782936266,-89.31320985071245,no,2017-12-03T23:45:00.000Z
Wheeler Rd.,"Wheeler Rd, Madison, Wisconsin, 53704",43.1483088869682,-89.37357585633883,no,2017-12-06T23:21:00.000Z
Wheeler Rd.,"Wheeler Rd, Madison, Wisconsin, 53704",43.1483088869682,-89.37357585633883,yes,2017-12-07T21:33:00.000Z
4102 Commercial Ave.,"4102 Commercial Ave, Madison, Wisconsin, 53714",43.10806553427781,-89.31469245845153,no,2017-12-08T19:00:00.000Z
200 block East Bluff,"200 East Bluff, Madison, Wisconsin, 53704",43.13350470430144,-89.36595329569856,no,2017-12-11T17:23:00.000Z
2300 block Huxley St.,"2300 Huxley St, Madison, Wisconsin, 53704",43.1231804468341,-89.359584632108,no,2017-12-14T09:20:00.000Z
5400 block Camden Rd.,"5400 Camden Rd, Madison, Wisconsin, 53716",43.0607437857349,-89.31155050288551,no,2017-12-14T12:20:00.000Z
3000 block of Todd Drive,"3000 Todd Dr, Madison, Wisconsin, 53713",43.03107754486976,-89.42398575501328,yes,2017-12-16T14:15:00.000Z
500 S. Park St.,"500 S Park St, Madison, Wisconsin, 53715",43.06196292233757,-89.40091750799587,yes,2017-12-24T03:14:00.000Z
300 block S. Park St.,"300 N Park St, Madison, Wisconsin, 53715",43.07216973632122,-89.40085597644314,no,2017-12-24T01:33:00.000Z
4600 block Judy Lane,"4600 Judy Ln, Madison, Wisconsin, 53704",43.143716210326346,-89.3805093985047,no,2017-12-23T23:57:00.000Z
N. Wickham Court,"N Wickham Ct, Madison, Wisconsin, 53711",43.03021965307933,-89.49838827067836,no,2017-12-23T20:59:00.000Z
802 W. Badger Rd.,"802 W Badger Rd, Madison, Wisconsin, 53713",43.03853350100962,-89.39481836551454,no,2017-12-23T20:55:00.000Z
